t,value
1611790296,2
1611790299,2
1611790302,2
1611790305,2
1611790308,2
1611790311,2
1611790314,2
1611790317,2
1611790320,2
1611790323,2
1611790326,2
1611790329,2
1611790332,2
1611790335,2
1611790338,2
1611790341,2
1611790344,2
1611790347,2
1611790350,2
1611790353,2
1611790356,2
1611790359,2
1611790362,2
1611790365,2
1611790368,2
1611790371,2
1611790374,2
1611790377,2
1611790380,2
1611790383,2
1611790386,2
1611790389,2
1611790392,2
1611790395,2
1611790398,2
1611790401,2
1611790404,2
1611790407,2
1611790410,2
1611790413,2
1611790416,2
1611790419,2
1611790422,2
1611790425,2
1611790428,2
1611790431,2
1611790434,2
1611790437,2
1611790440,2
1611790443,2
1611790446,2
1611790449,2
1611790452,2
1611790455,2
1611790458,2
1611790461,2
1611790464,2
1611790467,2
1611790470,2
1611790473,2
1611790476,2
1611790479,2
1611790482,2
1611790485,2
1611790488,2
1611790491,2
1611790494,2
1611790497,2
1611790500,2
1611790503,2
1611790506,2
1611790509,2
1611790512,2
1611790515,2
1611790518,2
1611790521,2
1611790524,2
1611790527,2
1611790530,2
1611790533,2
1611790536,2
1611790539,2
1611790542,2
1611790545,2
1611790548,2
1611790551,2
1611790554,2
1611790557,2
1611790560,2
1611790563,2
1611790566,2
1611790569,2
1611790572,2
1611790575,2
1611790578,2
1611790581,2
1611790584,2
1611790587,2
1611790590,2
1611790593,2
1611790596,2
1611790599,2
1611790602,2
1611790605,2
1611790608,2
1611790611,2
1611790614,2
1611790617,2
1611790620,2
1611790623,2
1611790626,2
1611790629,2
1611790632,2
1611790635,2
1611790638,2
1611790641,2
1611790644,2
1611790647,2
1611790650,2
1611790653,2
1611790656,2
1611790659,2
1611790662,2
1611790665,2
1611790668,2
1611790671,2
1611790674,2
1611790677,2
1611790680,2
1611790683,2
1611790686,2
1611790689,2
1611790692,2
1611790695,2
1611790698,2
1611790701,2
1611790704,2
1611790707,2
1611790710,2
1611790713,2
1611790716,2
1611790719,2
1611790722,2
1611790725,2
1611790728,2
1611790731,2
1611790734,2
1611790737,2
1611790740,2
1611790743,2
1611790746,2
1611790749,2
1611790752,2
1611790755,2
1611790758,2
1611790761,2
1611790764,2
1611790767,2
1611790770,2
1611790773,2
1611790776,2
1611790779,2
1611790782,2
1611790785,2
1611790788,2
1611790791,2
1611790794,2
1611790797,2
1611790800,2
1611790803,2
1611790806,2
1611790809,2
1611790812,2
1611790815,2
1611790818,2
1611790821,2
1611790824,2
1611790827,2
1611790830,2
1611790833,2
1611790836,2
1611790839,2
1611790842,2
1611790845,2
1611790848,2
1611790851,2
1611790854,2
1611790857,2
1611790860,2
1611790863,2
1611790866,2
1611790869,2
1611790872,2
1611790875,2
1611790878,2
1611790881,2
1611790884,2
1611790887,2
1611790890,2
1611790893,2
1611790896,2
1611790899,2
1611790902,2
1611790905,2
1611790908,2
1611790911,2
1611790914,2
1611790917,2
1611790920,2
1611790923,2
1611790926,2
1611790929,2
1611790932,2
1611790935,2
1611790938,2
1611790941,2
1611790944,2
1611790947,2
1611790950,2
1611790953,2
1611790956,2
1611790959,2
1611790962,2
1611790965,2
1611790968,2
1611790971,2
1611790974,2
1611790977,2
1611790980,2
1611790983,2
1611790986,2
1611790989,2
1611790992,2
1611790995,2
1611790998,2
1611791001,2
1611791004,2
1611791007,2
1611791010,2
1611791013,2
1611791016,2
1611791019,2
1611791022,2
1611791025,2
1611791028,2
1611791031,2
1611791034,2
1611791037,2
1611791040,2
1611791043,2
1611791046,2
1611791049,2
1611791052,2
1611791055,2
1611791058,2
1611791061,2
1611791064,2
1611791067,2
1611791070,2
1611791073,2
1611791076,2
1611791079,2
1611791082,2
1611791085,2
1611791088,2
1611791091,2
1611791094,2
1611791097,2
1611791100,2
1611791103,2
1611791106,2
1611791109,2
1611791112,2
1611791115,2
1611791118,2
1611791121,2
1611791124,2
1611791127,2
1611791130,2
1611791133,2
1611791136,2
1611791139,2
1611791142,2
1611791145,2
1611791148,2
1611791151,2
1611791154,2
1611791157,2
1611791160,2
1611791163,2
1611791166,2
1611791169,2
1611791172,2
1611791175,2
1611791178,2
1611791181,2
1611791184,2
1611791187,2
1611791190,2
1611791193,2
1611791196,2
1611791199,2
1611791202,2
1611791205,2
1611791208,2
1611791211,2
1611791214,2
1611791217,2
1611791220,2
1611791223,2
1611791226,2
1611791229,2
1611791232,2
1611791235,2
1611791238,2
1611791241,2
1611791244,2
1611791247,2
1611791250,2
1611791253,2
1611791256,2
1611791259,2
1611791262,2
1611791265,2
1611791268,2
1611791271,2
1611791274,2
1611791277,2
1611791280,2
1611791283,2
1611791286,2
1611791289,2
1611791292,2
1611791295,2
1611791298,2
1611791301,2
1611791304,2
1611791307,2
1611791310,2
1611791313,2
1611791316,2
1611791319,2
1611791322,2
1611791325,2
1611791328,2
1611791331,2
1611791334,2
1611791337,2
1611791340,2
1611791343,2
1611791346,2
1611791349,2
1611791352,2
1611791355,2
1611791358,2
1611791361,2
1611791364,2
1611791367,2
1611791370,2
1611791373,2
1611791376,2
1611791379,2
1611791382,2
1611791385,2
1611791388,2
1611791391,2
1611791394,2
1611791397,2
1611791400,2
1611791403,2
1611791406,2
1611791409,2
1611791412,2
1611791415,2
1611791418,2
1611791421,2
1611791424,2
1611791427,2
1611791430,2
1611791433,2
1611791436,2
1611791439,2
1611791442,2
1611791445,2
1611791448,2
1611791451,2
1611791454,2
1611791457,2
1611791460,2
1611791463,2
1611791466,2
1611791469,2
1611791472,2
1611791475,2
1611791478,2
1611791481,2
1611791484,2
1611791487,2
1611791490,2
1611791493,2
1611791496,2
1611791499,2
1611791502,2
1611791505,2
1611791508,2
1611791511,2
1611791514,2
1611791517,2
1611791520,2
1611791523,2
1611791526,2
1611791529,2
1611791532,2
1611791535,2
1611791538,2
1611791541,2
1611791544,2
1611791547,2
1611791550,2
1611791553,2
1611791556,2
1611791559,2
1611791562,2
1611791565,2
1611791568,2
1611791571,2
1611791574,2
1611791577,2
1611791580,2
1611791583,2
1611791586,2
1611791589,2
1611791592,2
1611791595,2
1611791598,2
1611791601,2
1611791604,2
1611791607,2
1611791610,2
1611791613,2
1611791616,2
1611791619,2
1611791622,2
1611791625,2
1611791628,2
1611791631,2
1611791634,2
1611791637,2
1611791640,2
1611791643,2
1611791646,2
1611791649,2
1611791652,2
1611791655,2
1611791658,2
1611791661,2
1611791664,2
1611791667,2
1611791670,2
1611791673,2
1611791676,2
1611791679,2
1611791682,2
1611791685,2
1611791688,2
1611791691,2
1611791694,2
1611791697,2
1611791700,2
1611791703,2
1611791706,2
1611791709,2
1611791712,2
1611791715,2
1611791718,2
1611791721,2
1611791724,2
1611791727,2
1611791730,2
1611791733,2
1611791736,2
1611791739,2
1611791742,2
1611791745,2
1611791748,2
1611791751,2
1611791754,2
1611791757,2
1611791760,2
1611791763,2
