t,value
1611789012,18934272
1611789015,18934272
1611789018,18934272
1611789021,18987136
1611789024,18987136
1611789027,18996096
1611789030,18996096
1611789033,18996096
1611789036,18996096
1611789039,19002240
1611789042,19002240
1611789045,19002240
1611789048,19002240
1611789051,19002240
1611789054,19002240
1611789057,19002240
1611789060,19048192
1611789063,19048192
1611789066,19048192
1611789069,19048192
1611789072,19048192
1611789075,19048192
1611789078,19048192
1611789081,19120512
1611789084,19120512
1611789087,19120512
1611789090,19120512
1611789093,19120512
1611789096,19120512
1611789099,19257344
1611789102,19257344
1611789105,19257344
1611789108,19257344
1611789111,19257344
1611789114,19257344
1611789117,19257344
1611789120,19348480
1611789123,19348480
1611789126,19348480
1611789129,19348480
1611789132,19348480
1611789135,19348480
1611789138,19348480
1611789141,19371776
1611789144,19371776
1611789147,19371776
1611789150,19371776
1611789153,19371776
1611789156,19371776
1611789159,19382656
1611789162,19382656
1611789165,19382656
1611789168,19382656
1611789171,19382656
1611789174,19382656
1611789177,19382656
1611789180,19384576
1611789183,19384576
1611789186,19384576
1611789189,19384576
1611789192,19384576
1611789195,19384576
1611789198,19384576
1611789201,19384576
1611789204,19384576
1611789207,19384576
1611789210,19384576
1611789213,19384576
1611789216,19384576
1611789219,19402752
1611789222,19403648
1611789225,19403648
1611789228,19403648
1611789231,19403648
1611789234,19403648
1611789237,19403648
1611789240,19411072
1611789243,19411072
1611789246,19411072
1611789249,19411072
1611789252,19411072
1611789255,19411072
1611789258,19411072
1611789261,19435392
1611789264,19435392
1611789267,19435392
1611789270,19435392
1611789273,19435392
1611789276,19435392
1611789279,19451392
1611789282,19451392
1611789285,19451392
1611789288,19451392
1611789291,19451392
1611789294,19451392
1611789297,19454208
1611789300,19473920
1611789303,19473920
1611789306,19473920
1611789309,19487232
1611789312,19487232
1611789315,19487232
1611789318,19487232
1611789321,19490304
1611789324,19490304
1611789327,19490304
1611789330,19490304
1611789333,19490304
1611789336,19490304
1611789339,19475968
1611789342,19475968
1611789345,19475968
1611789348,19478912
1611789351,19478912
1611789354,19478912
1611789357,19488128
1611789360,19508608
1611789363,19508608
1611789366,19508608
1611789369,19542656
1611789372,19542656
1611789375,19542656
1611789378,19542656
1611789381,19563264
1611789384,19563264
1611789387,19563264
1611789390,19563264
