t,value
1611791361,48
1611791364,48
1611791367,48
1611791370,48
1611791373,48
1611791376,48
1611791379,48
1611791382,48
1611791385,48
1611791388,48
1611791391,48
1611791394,48
1611791397,48
1611791400,48
1611791403,48
1611791406,48
1611791409,48
1611791412,48
1611791415,48
1611791418,48
1611791421,48
1611791424,48
1611791427,48
1611791430,48
1611791433,48
1611791436,48
1611791439,48
1611791442,48
1611791445,48
1611791448,48
1611791451,48
1611791454,48
1611791457,48
1611791460,48
1611791463,48
1611791466,48
1611791469,48
1611791472,48
1611791475,48
1611791478,48
1611791481,48
1611791484,48
1611791487,48
1611791490,48
1611791493,48
1611791496,48
1611791499,48
1611791502,48
1611791505,48
1611791508,48
1611791511,48
1611791514,48
1611791517,48
1611791520,48
1611791523,48
1611791526,48
1611791529,48
1611791532,48
1611791535,48
1611791538,48
1611791541,48
1611791544,48
1611791547,48
1611791550,48
1611791553,48
1611791556,48
1611791559,48
1611791562,48
1611791565,48
1611791568,48
1611791571,48
1611791574,48
1611791577,48
1611791580,48
1611791583,48
1611791586,48
1611791589,48
1611791592,48
1611791595,48
1611791598,48
1611791601,48
1611791604,48
1611791607,48
1611791610,48
1611791613,48
1611791616,48
1611791619,48
1611791622,48
1611791625,48
1611791628,48
1611791631,48
1611791634,48
1611791637,48
1611791640,48
1611791643,48
1611791646,48
1611791649,48
1611791652,48
1611791655,48
1611791658,48
1611791661,48
1611791664,48
1611791667,48
1611791670,48
1611791673,48
1611791676,48
1611791679,48
1611791682,48
1611791685,48
1611791688,48
1611791691,48
1611791694,48
1611791697,48
1611791700,48
1611791703,48
1611791706,48
1611791709,48
1611791712,48
1611791715,48
1611791718,48
1611791721,48
1611791724,48
1611791727,48
1611791730,48
1611791733,48
1611791736,48
1611791739,48
1611791742,48
1611791745,48
1611791748,48
1611791751,48
1611791754,48
1611791757,48
1611791760,48
1611791763,48
1611791766,48
1611791769,48
1611791772,48
1611791775,48
1611791778,48
1611791781,48
1611791784,48
1611791787,48
1611791790,48
1611791793,48
1611791796,48
1611791799,48
1611791802,48
1611791805,48
1611791808,48
1611791811,48
1611791814,48
1611791817,48
1611791820,48
1611791823,48
1611791826,48
1611791829,48
1611791832,48
1611791835,48
1611791838,48
1611791841,48
1611791844,48
1611791847,48
1611791850,48
1611791853,48
1611791856,48
1611791859,48
1611791862,48
1611791865,48
1611791868,48
1611791871,48
1611791874,48
1611791877,48
1611791880,48
1611791883,48
1611791886,48
1611791889,48
1611791892,48
1611791895,48
1611791898,48
1611791901,48
1611791904,48
1611791907,48
1611791910,48
1611791913,48
1611791916,48
1611791919,48
1611791922,48
1611791925,48
1611791928,48
1611791931,48
1611791934,48
1611791937,48
1611791940,48
1611791943,48
1611791946,48
1611791949,48
1611791952,48
1611791955,48
1611791958,48
1611791961,48
1611791964,48
1611791967,48
1611791970,48
1611791973,48
1611791976,48
1611791979,48
1611791982,48
1611791985,48
1611791988,48
1611791991,48
1611791994,48
1611791997,48
1611792000,48
1611792003,48
1611792006,48
1611792009,48
1611792012,48
1611792015,48
1611792018,48
1611792021,48
1611792024,48
1611792027,48
1611792030,48
1611792033,48
1611792036,48
1611792039,48
1611792042,48
1611792045,48
1611792048,48
1611792051,48
1611792054,48
1611792057,48
1611792060,48
1611792063,48
1611792066,48
1611792069,48
1611792072,48
1611792075,48
1611792078,48
1611792081,48
1611792084,48
1611792087,48
1611792090,48
1611792093,48
1611792096,48
1611792099,48
1611792102,48
1611792105,48
1611792108,48
1611792111,48
1611792114,48
1611792117,48
1611792120,48
1611792123,48
1611792126,48
1611792129,48
1611792132,48
1611792135,48
1611792138,48
1611792141,48
1611792144,48
1611792147,48
1611792150,48
1611792153,48
1611792156,48
1611792159,48
1611792162,48
1611792165,48
1611792168,48
1611792171,48
1611792174,48
1611792177,48
1611792180,48
1611792183,48
1611792186,48
1611792189,48
1611792192,48
1611792195,48
1611792198,48
1611792201,48
1611792204,48
1611792207,48
